,Price,Location,Title,Link,Date,Description
51,"$5,499",Raleigh,2010 MITSUBISHI OUTLANDER XLS,https://raleigh.craigslist.org/ctd/d/raleigh-2010-mitsubishi-outlander-xls/7558162054.html,Nov 16,"2010 Mitsubishi Outlander XLS. 3 Owners. 2 minor accidents. Clean title. Just passed NC state inspection. No engine or transmission issues. 3.0L V6 engine with an automatic transmission. AWD. Well maintained. The interior is in good condition. No major stains or odors. Leather seats. Power windows. Power locks. AUX. USB. Bluetooth. The exterior is in good condition. The tires have good tread. All around a clean SUV.
"
52,"$8,999",Raleigh,2003 CADILLAC DEVILLE 38K MILES,https://raleigh.craigslist.org/ctd/d/raleigh-2003-cadillac-deville-38k-miles/7558149357.html,Nov 16,"2003 Cadillac Deville. 3 Owners. 1 minor Accident. Clean title. Just passed NC state inspection. No engine or transmission issues. 4.6L V8 engine with an automatic transmission. AWD. Very well maintained with service history records. The interior is in good condition. No stains or odors. Power windows. Power locks. Leather heated powered seats. Auto climate control. The exterior is in great condition. Looks to be garaged kept. No major dents or scratches. The tires have good tread. All around a very clean car.
"
53,"$10,499",Raleigh,2008 HONDA ACCORD EX-L,https://raleigh.craigslist.org/ctd/d/raleigh-2008-honda-accord-ex/7558146716.html,Nov 16,"2008 Honda Accord EX-L. 3 Owners. 0 Accidents. Clean title. Just passed NC state inspection. No engine or transmission issues. 2.4L I4 engine with a manual transmission. FWD. Well maintained. The interior is in good condition. Powered leather seats. Heated front seats. No stains or odors. Power windows. Power locks. AUX. USB. The exterior is in good condition. No major dents or scratches. The tires have good tread. All around clean car.''
"
54,"$9,999",Raleigh,2010 HONDA CR-V EX-L AWD,https://raleigh.craigslist.org/ctd/d/raleigh-2010-honda-cr-ex-awd/7558137362.html,Nov 16,"2010 Honda CR-V EX-L. 2 Owners. No Accidents. Clean title. Just passed NC state inspection. No engine or transmission issues. 2.4L I4 engine with an automatic transmission. AWD. Well maintained. The interior is in good condition. Heated leather seats. No major stains or odors. Power windows. Power locks. AUX. USB. The exterior is in good condition. No major dents or scratches. The tires have good tread. All around a clean SUV.
"
55,"$10,999",Raleigh,2004 FORD F250,https://raleigh.craigslist.org/ctd/d/raleigh-2004-ford-f250/7558108093.html,Nov 16,"Four owners. 0 Accidents. Clean title. Just passed NC state inspection. No engine or transmission issues. 5.4L V8 engine with an automatic transmission. RWD. Well maintained. The interior is in good condition. No stains or odors. Leather seats. Tow hitch. The exterior is in good condition. Tires have good tread.
"
56,"$4,500",Clayton,2009 SATURN VUE XE *BUY HERE PAY HERE* (919)243-1060,https://raleigh.craigslist.org/ctd/d/clayton-2009-saturn-vue-xe-buy-here-pay/7558104372.html,Nov 16,"2009 SATURN VUE XE 
——————————————————
☎ Call (919)243-1060 *Hablamos español*

LOCATION: Auto Bella Inc.
11384 US 70 Bus Hwy W Clayton, NC 27520
——————————————————
CASH PRICE $4,500 *Does not include tax, tags and $200 doc fee*

BUY HERE PAY HERE *Down payment $2,250- Includes tax, tags and $200 doc fee*
*Remaining balance financed
⭐No credit checks ⭐No proof of income required
——————————————————
VEHICLE INFORMATION:

VIN: 3GSCL33P49S612503
Make: Saturn
Model: Vue
Model Year: 2009
Trim Package: XE 4dr SUV
Body Style: SUV
Engine: 2.4L I4
Fuel Type: Gasoline
Transmission: Automatic 4-Speed
Drivetrain: FWD

City MPG: 19
Highway MPG: 26
Mileage: 200,387

Exterior Color: Silver
Interior Color: Gray
Cloth seats

◾Clean Title
◾NC Inspection
◾CARFAX Available

🚩Sold AS IS- No dealer warranty* Vehicle can be inspected by a mechanic before purchase*

Features:
Front Air Conditioning
Cruise Control
In-Dash Cd 
Auxiliary Audio Input - Jack
Radio - Am/Fm
Daytime Running Lights
——————————————————
Thank you🙂

WWW.AUTOBELLANC.COM
    "
57,"$6,995",N. Raleigh,"2006 HONDA CIVIC EX, 5 speed manual transmission, 137k , Immaculate!",https://raleigh.craigslist.org/ctd/d/raleigh-2006-honda-civic-ex-speed/7558081984.html,Nov 16,"Hard to find like this! Super clean. Garage kept. Power sunroof, alloy wheels.  Excellent Michelin tires. Recent front brake pads and calipers, alternator, battery, A/C compressor. Also equipped with AUTO-VOX car recorder, with front and rear camera.  137k miles.  Call StoneCars at 919-878-4343.
"
58,"$8,995",N. Raleigh,"2010 FORD EDGE LIMITED, FWD, local 1 owner, SHARP!",https://raleigh.craigslist.org/ctd/d/raleigh-2010-ford-edge-limited-fwd/7558081513.html,Nov 16,"Absolutely immaculate. Drives great.  Local 1 owner. 3.5 liter V-6 engine. Leather. Panorama sunroof. Parking sensors.  136k miles. Exterior color is  Tuxedo Black Metallic with light tan interior.  Call StoneCars at 919-878-4343.
"
59,"$9,995",CORPORATE WHOLESALE,2001 FORD E450 CUTAWAY 16' BOX TRUCK DUALLY 7.3 DIESEL W ONLY 155K MI!,https://raleigh.craigslist.org/ctd/d/wilmington-2001-ford-e450-cutaway-16/7558065915.html,Nov 16,"LOW MILES! SAVE THOUSANDS! WONT BE HERE LONG AT THIS PRICE! LOOKS AND RUNS GOOD! CLEAN TITLE, 2001 FORD E450 COMMERCIAL CUTAWWAY 16' DUALLY BOX TRUCK, ALPINE WHITEEXTERIOR W GREY INTERIOR, CORPORATE TRUCK SERVICED UNDER MAINENANCE PLAN, 7.3L POWERSTROKE DIESEL ENGINE! ONLY 155K ORIGINAL MILES,16' STORAGE BOX, DUAL REAR WHEELS W GOOD TIRES, TRUCK WAS USED AS MEDICAL SUPPLY TRUCK SO OUTFITTED W OFFICE IN REAR CARGO AREA! REAR CURB DOOR, HURRY! WONT BE HERE LONG! Call 910-612-6504 or 910-262-4000 OR EMAIL
CORPORATE WHOLESALE
6211 MARKET ST
WILMINGTON NC 28405
"
60,"$9,950",SANFORD,2006 CHRYSLER CROSSFIRE CONVERTIBLE/ 32K MILES,https://raleigh.craigslist.org/ctd/d/sanford-2006-chrysler-crossfire/7558065560.html,Nov 16,"2006 CHRYSLER CROSSFIRE CONVERTIBLE,  32K MILES,SALVAGE TITLE,  6 SPEED MANUEL TRANSMISSION,  3.2L V6,  SALVAGE TITLE,  CLOTH INTERIOR,  POWER LOCKS/MIRRORS/WINDOWS, COLD A/C,  CRUISE/TILT,  AM/FM/CD,  REAR DEFROST,  ALLOY WHEELS,  TRACTION CONTROL.  CALL OR TEXT 919-770-4519 OR 919-770-4523   SAN-LEE AUTO SALES,LLC.

NO FINANCING FROM DEALER.
SALVAGE TITLE.

MONDAY THRU FRIDAY 9:30 TIL 5:30
SATURDAY 9:00 TIL 1:00
"
61,"$9,999",SANFORD,2009 JEEP GRAND CHEROKEE / 104K MILES,https://raleigh.craigslist.org/ctd/d/sanford-2009-jeep-grand-cherokee-104k/7558065063.html,Nov 16,"2009 JEEP GRAND CHEROKEE LAREDO 4X2, $ 9999. ( price includes sales tax/tag/title fees plus 90 day limited warranty)
AUTOMATIC,  3.7L V6,  104K MILES,  ABS BRAKES,  COLD A/C,  ALLOY WHEELS,  AM/FM/CD,  AUXILLARY AUDIO INPUT,  BLUETOOTH TECHNOLOGY,  SATELLITE RADIO READY,  CRUISE/TILT,  FRONT SEAT HEATERS,  LEATHER INTERIOR,  FULL ROOF RACK,  OVERHEAD AIRBAGS,  PARKING SENSORS,  POWER LOCKS/MIRRORS/WINDOWS,  POWER SEAT,  REAR DEFROST,  REAR VIEW CAMERA,  SUNROOF, TRACTION CONTROL.  CALL OR  TEXT 919-770-4519 OR 919-770-4523  SAN-LEE AUTO SALES,LLC.

FINANCING AVAILABLE WITH BANKS/FINANCE COMPANIES WITH APPROVED CREDIT.
WE DON'T OFFER BUY HERE PAY HERE!!!!!

MONDAY THRU FRIDAY 9:30 TIL 5:30
SATURDAY 9:00 TIL 1:00
"
62,"$9,950",SANFORD,2009 HONDA CIVIC EX,https://raleigh.craigslist.org/ctd/d/sanford-2009-honda-civic-ex/7558064048.html,Nov 16,"2009 HONDA CIVIC EX, $9950. ( price includes sales tax/tag/title fees plus 90 day limited warranty) AUTOMATIC,  1.8L I4,  139K MILES,  ABS BRAKES,  COLD A/C,  ALLOY WHEELS,  AM/FM/CD,  AUXILLARY AUDIO INPUT,  CLOTH INTERIOR,  CRUISE/TILT,  SIDE/OVERHEAD AIRBAGS, POWER LOCKS/MIRRORS/WINDOWS,  REAR DEFROST,  SUNROOF.  CALL OR TEXT 919-770-4519 OR 919-770-4523  SAN-LEE AUTO SALES,LLC.

FINANCING AVAILABLE WITH BANKS/FINANCE COMPANIES WITH APRROVED CREDIT.
WE DON'T OFFER BUY HERE PAY HERE!!!

MONDAY THRU FRIDAY 9:30 TIL 5:30
SATURDAY 9:00 TIL 1:00
"
63,"$11,000",Raleigh,2006 Chevrolet Silverado 2500,https://raleigh.craigslist.org/cto/d/raleigh-2006-chevrolet-silverado-2500/7558062932.html,Nov 16,"V8 6.0L working truck, one owner from 2006 it have salvage title due a minor fender bender i have the pictures, 4x4 everything works perfect. Very well maintained. Price negotiable 
 Hablo español
    "
64,"$11,990",Cary,2010 Infiniti QX56 4WD,https://raleigh.craigslist.org/cto/d/cary-2010-infiniti-qx56-4wd/7558048075.html,Nov 16,"4WD, Sunroof, navigation, heated seats/steering wheel, Bose Stereo, Captain's chairs, Slight damage to front bumper, good tires, Tow Pkg. Runs great!
"
65,"$12,500",Cary,Toyota Tacoma v6 SR5,https://raleigh.craigslist.org/cto/d/cary-toyota-tacoma-v6-sr5/7558031661.html,Nov 16,"Tacoma 2006 .  I am owner 5 years . Run good . 159.500m . 4 WD . 12,500 OBO . 

"
66,"$18,000",Willow Spring,2008 Toyota Tundra,https://raleigh.craigslist.org/cto/d/willow-spring-2008-toyota-tundra/7557943045.html,Nov 15,"Posting this ad for my father in law: 
*Green 2008 Toyota Tundra
*8 cylinder 
*14,8000 miles
Asking $18,000.00 or best offer. 
Call/text: show contact info
 for more information.
    "
67,"$16,500",N/A,2000 BMW M5,https://raleigh.craigslist.org/cto/d/smithfield-2000-bmw-m5/7557913815.html,Nov 15,"2000 e39 M5 I have a long video of the car inside and out as well as running. I will gladly share it with any serious buyers. Asking $16500, clean title two owners, bmw enthusiast owned. 183k miles, no accidents, no rust Texas originally, last owner kept it garaged here in NC. This is an excellent deal come buy it before I change my mind. Call or text 919368712four

Also have original window sticker and rare optioned color, carpets are supposed to be greenish blue.
    "
68,"$5,995",Raleigh,2007 Acura TSX - runs great!,https://raleigh.craigslist.org/cto/d/raleigh-2007-acura-tsx-runs-great/7557913139.html,Nov 15,"Clean title
190k miles 
Runs great - No mechanical issues at all!

Comfortable and roomy sedan in very good condition
Fuel efficient 2.4L engine 

Records show its been well maintained by dealerships
No history of accidents reported 

Everything works: heat/AC, stereo, heated seats, cruise control, power windows/doors
Some wear and tear on seats as shown in photos 

Located in Raleigh near Crabtree Valley Mall.  Text to come see it
    "
69,"$4,399",N/A,2009 Kia Spectra EX,https://raleigh.craigslist.org/cto/d/wendell-2009-kia-spectra-ex/7557856570.html,Nov 15,"2009 Kia Spectra EX! 4 Cylinder 2.0L. GAS SAVER!!! Only 150k Miles! Power windows, power locks, keyless entry, cruise control, aux cable compatible, cold a/c, hot heat, ready to ride today!! Would make a great first car or great commuter car! Just passed NC Inspection. 

$4,399

(9one9)-608-one381
490 Old Wilson Rd
Wendell NC 27591
odiauto.com
    "
70,"$2,899",N/A,2002 Honda Odyssey EX,https://raleigh.craigslist.org/cto/d/wendell-2002-honda-odyssey-ex/7557838806.html,Nov 15,"2002 Honda Odyssey EX! 6 Cylinder, 3.5L. 214k Miles, nothing for a Honda! Very reliable! This van has taken us on many trips including Massachusetts and back! Only selling because we upgraded to a bigger van. This van will get you where you need to go all day, everyday!! Power windows, power locks, cold a/c, hot heat, second row captain seats, spacious interior, ready to ride today!! Clean Title!!

$2,899

(9one9)-2one5-one168
OverDrive Industries
490 Old Wilson Rd
Wendell NC 27591
odiauto.com
    "
71,"$5,999",SANFORD,2004 CADILLAC DEVILLE / 94K MILES,https://raleigh.craigslist.org/ctd/d/sanford-2004-cadillac-deville-94k-miles/7557836924.html,Nov 15,"2004 CADILLAC DEVILLE $5999. ( price includes sales tax/tag/title fees)  94K MILES,  4.6L V8,  POWER LOCKS/MIRRORS/WINDOWS,  LEATHER INTERIOR,  POWER SEAT,  MEMORY SEAT,  HEATED / COOLED SEATS,  HEATED STEERING WHEEL,  CRUISE/TILT,  AM/FM/CD,  COLD A/C,  REAR DEFROST.  CALL OR TEXT 919-770-4519 OR 919-770-4523  SAN-LEE AUTO SALES,LLC.

FINANCING AVAILABLE WITH BANKS/ FINANCE COMPANIES WITH APPROVED CREDIT.
WE DON'T OFFER BUY HERE PAY HERE!!

MONDAY THRU FRIDAY 9:30 TIL 5:30
SATURDAY 9:00 TIL 1:00
"
72,"$5,590",N/A,2006 Ford Ranger XL 5 speed,https://raleigh.craigslist.org/ctd/d/durham-2006-ford-ranger-xl-speed/7557831297.html,Nov 15,"Here is a Great running 2006 Ford Ranger XL work truck. equipped with a 4 cylinder and 5 speed manual transmission. Excellent gas mileage,  a simple and reliable truck. This was a local Fleet vehicle with regular maintenance done. Solid and ready to go for work or home use. Storage box in bed can be easily removed if needed. Same owner since 2014! It drives fantastic.
Shown by appointment.

Auto First Inc,
4914 Hillsborough Rd. Durham NC 27705
Call 919-200-6080


Tags, Chevrolet colorado, f150, 1500, silverado, ram, dakota, tacoma, frontier
    "
73,"$11,990",APEX,2004 FORD F-150 HERITAGE XLT SUPERCAB 2WD,https://raleigh.craigslist.org/ctd/d/apex-2004-ford-150-heritage-xlt/7557829085.html,Nov 15,"2-owner clean title and clean Carfax 2004 Ford F150 XLT Heritage with the reliable 4.6 liter V8 engine. Hard truck to find with only 98,000 original miles!!!!!! Previous owner upgraded CD player and installed a back-up camera. No smoke or pet odors and overall very nice truck for the age. NO HIDDEN DEALER FEES AND NO GAMES WITH US. WE DO NOT IN-HOUSE FINANCE AND WE SHOW ALL VEHICLES BY APPOINTMENT. Please contact us with any questions or see yemotors.com for more pictures and information about the vehicle
"
74,"$9,995",Henderson,2010 Mercury Mariner FWD 4dr Premier,https://raleigh.craigslist.org/ctd/d/henderson-2010-mercury-mariner-fwd-4dr/7557764527.html,Nov 15,"2010 Mercury Mariner FWD 4dr Premier - $9,995

2010 - Mercury - Mariner - FWD 4dr Premier with 129,524 miles. 
Stock #: 19069
VIN:  4M2CN8HG4AKJ19989 
It has a FWD   Automatic Transmission with Gold Exterior. 
This    local  NC Wagon  has a   V6 Cylinder Engine Engine. 
We at Auto Mart of Henderson would like you to test drive this GOLD 2010 MERCURY MARINER . EXCELLENT BUY, YOU COME, YOU DRIVE, YOU CAN TAKE IT HOME TODAY!!! Give one of our professional sales persons a call at 252-438-5928 or 1-888-816-2886. Visit us on our website at www.automartofhenderson.com or like us on Facebook @ Auto Mart of Henderson to stay updated on all of our latest inventory and special offers!!. Now you can text us from our website!!!! Looking forward to hearing from you soon!!! 
See at  
Auto Mart of Henderson
133 Raleigh Road
Henderson, NC 27536
Call us at 252-438-5928 to set up a test Drive or for more information . BatchID: T8XR473F6WID: 19364266 "
75,"$3,500",Knightdale,2001 Lincoln Town Car (signature series),https://raleigh.craigslist.org/cto/d/knightdale-2001-lincoln-town-car/7557761711.html,Nov 15,"Vehicle has strong engine and transmission and drives great, no engine lights.

There may possibly need some attention to power steering.
    "
76,"$5,498","Raleigh, NC",2006 Honda Pilot EX 4WD w/ Leather and DVD,https://raleigh.craigslist.org/ctd/d/raleigh-2006-honda-pilot-ex-4wd-leather/7557758605.html,Nov 15,"The Auto Depot
address:    1733 Capital Blvd Raleigh NC, 27604phone:      ☎ (919) 594-1377 text:       Text (919) 594-1377 for more details 
link:       https://www.autodepotraleigh.com/ 
contact:    Tucker Russ

2006 HONDA PILOT EX 4WD W/ LEATHER AND DVD
Vehicle InfoStock #: 377VIN: 2HKYF18646H518169Condition: 1Odometer: 180677Fuel Efficiency: 15/20DrivetrainEngine: 3.5LFuel Type: GasolineTransmission Type: AutomaticDrivetrain: 4WDBody & InteriorExterior Color: SilverOEM Color Name: SilverDoors: 4OptionsAudio - Headphone Jacks- Rear., Doors Liftgate Window: Fixed.,  Rear Spoiler Roofline Spoiler., Front Fog Lights.,              Headlights Auto Off.,           Headlights Halogen.,            Exterior Mirrors Power.,        Exterior Mirrors Heated.,       Moonroof Power Glass.,          Roof Rails Black.,              Power Windows.,                 Windows Privacy Glass.,         Windows Rear Defogger.,         Floor Mat Material Carpet.,     Cargo Area Light.,              Cruise Control.,                Front 12V Power Outlet(s).,     Power Steering.,                Reading Lights Front.,          Clock.,                         Compass.,                       Tachometer.,                    Driver Seat Heated.,            Number Of Front Headrests 2.,   Front Headrests Adjustable.,    Seats Front Seat Type: Bucket., Passenger Seat Heated.,         Adjustable Rear Headrests.,     Rear Seats Split Folding.,      Rear Seats Reclining.,          Rear Seats 60-40 Split Bench.,  Airbags - Front - Dual.,        Airbags - Front - Side.,        Airbags - Rear - Side Curtain., ABS Brakes (4-Wheel).,          Braking Assist.,                Power Brakes.,                  Child Safety Locks.,            Front Seatbelts: 3-Point.,      Seatbelts Second Row 3-Point.,  Security Engine Immobilizer.,   Power Door Locks.,              Windows Front Wipers: Intermittent.,                            Windows Rear Wiper: Intermittent.,                              Air Conditioning - Air Filtration.,                             Air Conditioning - Front - Automatic Climate Control.,          Air Conditioning - Front - Single Zone.,                        Air Conditioning - Rear - Automatic Climate Control.,           Air Conditioning - Rear - Single Zone.,                         Center Console Front Console With Storage.,                     Steering Wheel Mounted Controls Audio.,                         Steering Wheel Mounted Controls Cruise Controls.,               Universal Garage Door Opener Homelink.,                         Warnings And Reminders Low Fuel Level.,                         Driver Seat Adjustable Lumbar Support: Manual.,                 Driver Seat Power Adjustments: 8.,                              Seats - Driver Seat Power Adjustments: Height.,                 Driver Seat Power Adjustments: Recline.,                        Passenger Seat Manual Adjustments.,                             Number Of Third Row Headrests 3.,                               Third Row Seat Type: 40-60 Split Bench.,                        Third Row Seat Type: Split-Folding.,                            Suspension Stabilizer Bar(s): Front.,                           Front Suspension Type: Macpherson Struts.,                      Front Suspension Classification: Independent.,                  Suspension Stabilizer Bar(s): Rear.,                            Airbags - Passenger - Occupant Sensing Deactivation.,           Airbags - Third Row - Side Curtain.,                            Airbags - Side-curtain Rollover Sensor.,                        Electronic Brakeforce Distribution.,                            Body Side Reinforcements Side Impact Door Beams.,               Child Seat Anchors LATCH System.,                               Seatbelts Seatbelt Pretensioners: Front.,                       Security Anti-Theft Alarm System.,                              Drivetrain Locking Differential: Rear.,                         
The Auto Depot
address:    1733 Capital Blvd Raleigh NC, 27604phone:      ☎ (919) 594-1377 text:       Text (919) 594-1377 for more details 
link:       https://www.autodepotraleigh.com/ 
contact:    Tucker Russ

"
77,"$4,898","Raleigh, NC",2002 Nissan Xterra SE,https://raleigh.craigslist.org/ctd/d/raleigh-2002-nissan-xterra-se/7557758547.html,Nov 15,"The Auto Depot
address:    1733 Capital Blvd Raleigh NC, 27604phone:      ☎ (919) 594-1377 text:       Text (919) 594-1377 for more details 
link:       https://www.autodepotraleigh.com/ 
contact:    Tucker Russ

2002 NISSAN XTERRA SE
Vehicle InfoStock #: P598VIN: 5N1ED28Y72C544198Condition: 1Odometer: 184150Fuel Efficiency: 15/17DrivetrainEngine: 3.3LFuel Type: GasolineTransmission Type: 4-Speed AutomaticDrivetrain: 4WDBody & InteriorExterior Color: BlueOEM Color Name: Just Blue MetallicDoors: 4OptionsAirbags - Front - Dual.,        Power Brakes.,                  Audio In-Dash CD: 6 Disc.,      Audio - Premium Brand.,         Audio - Radio: AM/FM.,          ABS Brakes (4-Wheel).,          Cruise Control.,                Power Door Locks.,              Exterior Mirrors Power.,        Front Fog Lights.,              Power Windows.,                 Running Boards.,                Rear Seats Split-bench.,        Seats Cloth Upholstery.,        Seats Front Seat Type: Bucket., Audio MP3 Player: CD MP3 Playback.,                             Multi-function Remote Keyless Entry.,                           Exterior Entry Lights Security Approach Lamps.,                 Security Anti-Theft Alarm System.,                              Windows Front Wipers: Intermittent.,                            
The Auto Depot
address:    1733 Capital Blvd Raleigh NC, 27604phone:      ☎ (919) 594-1377 text:       Text (919) 594-1377 for more details 
link:       https://www.autodepotraleigh.com/ 
contact:    Tucker Russ

"
78,"$8,998","Raleigh, NC",2010 Buick Enclave CXL,https://raleigh.craigslist.org/ctd/d/raleigh-2010-buick-enclave-cxl/7557758323.html,Nov 15,"The Auto Depot
address:    1733 Capital Blvd Raleigh NC, 27604phone:      ☎ (919) 594-1377 text:       Text (919) 594-1377 for more details 
link:       https://www.autodepotraleigh.com/ 
contact:    Tucker Russ

2010 BUICK ENCLAVE CXL
Vehicle InfoStock #: P640VIN: 5GALRBED7AJ243599Condition: 1Odometer: 111240Fuel Efficiency: 17/24DrivetrainEngine: 3.6LFuel Type: GasolineTransmission Type: 6-Speed Shiftable AutomaticDrivetrain: FWDBody & InteriorExterior Color: GrayOEM Color Name: Gray Green MetallicDoors: 4OptionsAirbags - Front - Dual.,        Airbags - Front - Side.,        Audio - Antenna: Mast.,         Power Brakes.,                  Airbags - Rear - Side Curtain., Audio In-Dash CD: Single Disc., Audio - Radio Data System.,     Audio - Radio: AM/FM.,          Front Brakes Ventilated Disc.,  Rear Brakes Ventilated Disc.,   Audio System 6 Speakers.,       ABS Brakes (4-Wheel).,          Cruise Control.,                Power Steering.,                Universal Garage Door Opener.,  Storage Organizer.,             Storage Door Pockets.,          Front 12V Power Outlet(s).,     Storage Front Seatback.,        Easy Entry Power Driver Seat.,  Headlights HID.,                Trip Odometer.,                 External Temperature Display.,  Compass.,                       Phone Hands Free.,              Power Door Locks.,              Exterior Mirrors Power.,        Headlights Auto On/Off.,        Security Engine Immobilizer.,   Stability Control.,             Front Seatbelts: 3-Point.,      Traction Control.,              Seatbelts Second Row 3-Point.,  One-Touch Windows: 2.,          Phone Antenna.,                 Tachometer.,                    Front Fog Lights.,              Daytime Running Lights.,        Exterior Mirrors Heated.,       Power Windows.,                 Windows Privacy Glass.,         Windows Rear Defogger.,         Grille Color Chrome.,           Exhaust Tip Color Chrome.,      Exhaust Dual Exhaust Tips.,     Roof Rack Color Chrome.,        Mirror Color Body-Color.,       3rd Row Floor Mats.,            Cargo Area Floor Mat.,          Reading Lights Rear.,           Floor Mats Front.,              Floor Mat Material Carpet.,     Rear Floor Mats.,               Reading Lights Front.,          Suspension Rear Coil Springs.,  Remote Engine Start.,           Doors Liftgate Window: Fixed.,  Spare Wheel Alloy Rim Type.,    Spare Tire Temporary Size.,     Child Safety Locks.,            Rear View Camera.,              Rear View Monitor.,             Parking Sensors Rear.,          Driver Seat Heated.,            Rear Seats Flat Folding.,       Seats Leather Upholstery.,      Number Of Rear Headrests 2.,    Passenger Seat Heated.,         Number Of Front Headrests 2.,   Rear Seats Captains Chairs.,    Fixed Rear Headrests.,          Seats Front Seat Type: Bucket., Front Headrests Adjustable.,    Air Conditioning - Third Row - Automatic Climate Control.,      Air Conditioning - Rear - Automatic Climate Control.,           Airbags - Third Row - Side Curtain.,                            Airbags - Passenger - Occupant Sensing Deactivation.,           Air Conditioning - Rear - Single Zone.,                         Air Conditioning - Front - Dual Zones.,                         Air Conditioning - Front - Automatic Climate Control.,          Air Conditioning - Third Row - Single Zone.,                    Audio MP3 Player: CD MP3 Playback.,                             Audio - Speed Sensitive Volume Control.,                        Audio - SiriusXM Satellite Radio.,                              Electronic Brakeforce Distribution.,                            Steering Wheel Mounted Controls Cruise Controls.,               Steering Wheel Mounted Controls Audio.,                         Multi-function Remote Keyless Entry.,                           Center Console Front Console With Storage.,                     Steering Wheel Tilt And Telescopic.,                            Warnings And Reminders Low Fuel Level.,                         Memorized Settings Includes Driver Seat.,                       Memorized Settings Number Of Drivers: 2.,                       Vanity Mirrors Dual Illuminating.,                              Inside Rearview Mirror Auto-Dimming.,                           Exterior Mirrors Integrated Turn Signals.,                      Security Anti-Theft Alarm System.,                              Exterior Mirrors Manual Folding.,                               Phone Wireless Data Link Bluetooth.,                            Seatbelts Seatbelt Pretensioners: Front.,                       Memorized Settings Includes Exterior Mirrors.,                  Windows Front Wipers: Intermittent.,                            Satellite Communications OnStar.,                               Windows Rear Wiper: Intermittent.,                              Front Suspension Classification: Independent.,                  Front Suspension Type: Macpherson Struts.,                      Suspension Rear Gas Shock Absorbers.,                           Suspension Front Spring Type: Coil Springs.,                    Suspension Front Arm Type: Lower Control Arms.,                 Suspension Stabilizer Bar(s): Front.,                           Suspension Stabilizer Bar(s): Rear.,                            Suspension Front Shock Type: Gas Shock Absorbers.,              Doors Rear Door Type: Power Liftgate.,                          Spare Tire Underbody Mount Location.,                           Child Seat Anchors LATCH System.,                               Driver Seat Adjustable Lumbar Support: Power.,                  Driver Seat Power Adjustments: 8.,                              Driver Seat Power Adjustments: Recline.,                        Passenger Seat Power Adjustments: 4.,                           Passenger Seat Power Adjustments: Recline.,                     Number Of Third Row Headrests 2.,                               Passenger Seat Adjustable Lumbar Support: Power.,               Third Row Seat Type: 40-60 Split Bench.,                        Third Row Seat Type: Split-Folding.,                            Seats - Driver Seat Power Adjustments: Height.,                 
The Auto Depot
address:    1733 Capital Blvd Raleigh NC, 27604phone:      ☎ (919) 594-1377 text:       Text (919) 594-1377 for more details 
link:       https://www.autodepotraleigh.com/ 
contact:    Tucker Russ

"
